goodreads_book_id,tag_id,count
13522285,722,24
13522285,724,24
13522285,30852,24
13522285,21274,23
13522285,29316,23
13522285,33054,23
13522285,9477,22
13522285,5359,22
13522285,19699,22
13522285,27766,22
13522285,18054,21
13522285,4949,21
13522285,25822,21
13522285,32099,21
13522285,28974,21
13522285,22034,20
13522285,5481,20
13522285,28951,20
13522285,831,20
13522285,29464,20
13522285,22689,19
13522285,15048,19
13522285,1416,19
13522285,20731,19
13522285,5090,18
13522285,736,18
13522285,747,18
13522285,8408,18
13522285,12313,18
13522285,17217,17
13522285,24999,17
13522285,5510,17
13522285,766,17
13522285,6750,17
13522285,9538,17
13522285,28945,17
13522285,28533,17
13522285,1128,16
13522285,11505,16
13522285,10093,16
13522285,24995,16
13522285,5180,16
13522285,32088,16
13522285,33044,16
13522285,10273,16
13525938,30574,1964
13525938,11743,419
13525938,4949,80
13525938,8067,52
13525938,17213,51
13525938,8055,51
13525938,25149,50
13525938,11221,46
13525938,22034,44
13525938,18326,43
13525938,16383,38
13525938,18045,35
13525938,8717,34
13525938,1659,32
13525938,11557,29
13525938,3371,27
13525938,6732,26
13525938,22743,25
13525938,24995,24
13525938,12175,24
13525938,3389,23
13525938,3392,21
13525938,1642,20
13525938,12048,20
13525938,5207,19
13525938,25148,18
13525938,21989,17
13525938,2277,17
13525938,25150,16
13525938,25630,16
13525938,22156,16
13525938,12948,15
13525938,30672,14
13525938,18318,13
13525938,11243,13
13525938,5051,13
13525938,10054,13
13525938,10210,12
13525938,722,12
13525938,711,12
13525938,30521,11
13525938,1416,11
13525938,10193,11
13525938,25152,10
13525938,22689,10
13525938,25151,10
13525938,32586,10
13525938,25438,10
13525938,3379,10
13525938,9484,10
13525938,11226,10
13525938,9621,10
13525938,18054,9
13525938,10093,9
13525938,9477,9
13525938,718,9
13525938,21815,9
13525938,19316,9
13525938,16680,9
13525938,24996,8
13525938,2852,8
13525938,3358,7
13525938,11643,7
13525938,10094,7
13525938,24993,7
13525938,18051,7
13525938,686,7
13525938,21374,7
13525938,1847,7
13525938,5358,7
13525938,1599,7
13525938,22753,6
13525938,20849,6
13525938,31656,6
13525938,9886,6
13525938,15048,6
13525938,4985,6
13525938,11219,6
13525938,5338,6
13525938,15169,5
13525938,18367,5
13525938,20288,5
13525938,24999,5
13525938,736,5
13525938,11978,5
13525938,22333,5
13525938,9147,5
13525938,11233,5
13525938,32724,5
13525938,11227,5
13525938,16396,5
13525938,32295,5
13525938,941,4
13525938,18284,4
13525938,31505,4
13525938,11834,4
13525938,6750,4
13525938,8344,4
13525938,18300,4
13525938,18301,4
13526165,30574,12939
13526165,11743,3784
13526165,11557,1887
13526165,8717,1267
13526165,15048,1063
13526165,8055,745
13526165,20939,643
13526165,6750,547
13526165,4949,513
13526165,3389,461
13526165,1642,453
13526165,1659,442
13526165,8067,427
13526165,17213,380
13526165,25149,347
13526165,5051,332
13526165,12680,306
13526165,25150,296
13526165,18045,287
13526165,22743,247
13526165,4959,207
13526165,10753,205
13526165,22034,201
13526165,11221,198
13526165,24995,176
13526165,12948,166
13526165,27011,165
13526165,25152,157
13526165,30521,154
13526165,5207,152
13526165,3379,152
13526165,2686,147
13526165,24996,145
13526165,10197,144
13526165,25438,144
13526165,3392,137
13526165,3377,132
13526165,15067,129
13526165,4985,124
13526165,7725,117
13526165,21989,115
13526165,22753,114
13526165,18326,114
13526165,722,104
13526165,4968,103
13526165,751,100
13526165,26636,98
13526165,3371,95
13526165,33114,94
13526165,1416,89
13526165,10210,88
13526165,9477,87
13526165,15060,84
13526165,24997,82
13526165,24999,81
13526165,736,79
13526165,711,76
13526165,32989,75
13526165,25153,73
13526165,18054,73
13526165,24771,72
13526165,25506,69
13526165,18284,67
13526165,11243,66
13526165,11590,64
13526165,2277,63
13526165,28964,61
13526165,4076,61
13526165,18051,60
13526165,9638,60
13526165,25148,56
13526165,31155,56
13526165,32686,56
13526165,19788,56
13526165,15169,55
13526165,32586,55
13526165,5358,52
13526165,25000,51
13526165,783,51
13526165,22860,50
13526165,1691,49
13526165,18367,49
13526165,19524,49
13526165,10093,48
13526165,9484,48
13526165,22689,47
13526165,21815,47
13526165,20849,46
13526165,20288,46
13526165,11643,46
13526165,5481,46
13526165,718,46
13526165,766,46
13526165,12663,46
13526165,2867,46
13526165,11505,45
13526165,7852,45
13526165,747,45
13526165,6766,45
13526165,831,45
13538552,30574,1484
13538552,11557,414
13538552,4949,213
13538552,8055,132
13538552,5207,77
13538552,1642,71
13538552,1659,60
13538552,11743,57
13538552,3586,49
13538552,18045,44
13538552,11590,41
13538552,3371,41
13538552,8067,41
13538552,18919,41
13538552,25149,41
13538552,3389,40
13538552,30521,40
13538552,32586,40
13538552,17213,39
13538552,32989,37
13538552,12948,37
13538552,3392,35
13538552,25148,35
13538552,22753,32
13538552,5051,28
13538552,22034,27
13538552,25150,27
13538552,9886,27
13538552,10197,23
13538552,28525,22
13538552,12600,20
13538552,12048,20
13538552,19524,20
13538552,18851,18
13538552,11221,18
13538552,8717,17
13538552,6857,17
13538552,722,17
13538552,4968,17
13538552,3377,16
13538552,24995,16
13538552,24993,16
13538552,15169,15
13538552,10644,15
13538552,10210,15
13538552,3358,15
13538552,21989,14
13538552,25438,14
13538552,736,14
13538552,24526,14
13538552,25151,13
13538552,10093,13
13538552,21689,13
13538552,22743,12
13538552,20939,12
13538552,18326,12
13538552,30672,12
13538552,10094,12
13538552,1416,12
13538552,19733,12
13538552,2852,12
13538552,5358,12
13538552,15302,12
13538552,1128,11
13538552,22689,11
13538552,29076,11
13538552,24996,11
13538552,25506,11
13538552,31505,11
13538552,3379,10
13538552,24997,10
13538552,18051,10
13538552,25822,10
13538552,19742,10
13538552,32099,10
13538552,20774,9
13538552,25152,9
13538552,25167,9
13538552,22344,9
13538552,711,9
13538552,751,9
13538552,9221,8
13538552,11505,8
13538552,7852,8
13538552,30358,8
13538552,19786,8
13538552,17119,8
13538552,5456,8
13538552,1691,7
13538552,20849,7
13538552,27535,7
13538552,22352,7
13538552,11595,7
13538552,18367,7
13538552,20288,7
13538552,18284,7
13538552,25630,7
13538552,11570,7
13538552,20015,7
13538552,18118,7
13538873,30574,11631
13538873,11743,3668
13538873,11557,1574
13538873,20939,1499
13538873,11305,1070
13538873,4949,996
13538873,8055,702
13538873,5207,521
13538873,3389,480
13538873,1642,461
13538873,1659,394
13538873,22743,384
13538873,3392,381
13538873,17213,336
13538873,18045,331
13538873,3371,320
13538873,25150,281
13538873,8067,281
13538873,25149,278
13538873,1691,233
13538873,30521,222
13538873,10197,201
13538873,12948,201
13538873,22034,194
13538873,8717,188
13538873,32586,160
13538873,25151,159
13538873,5051,145
13538873,24996,136
13538873,25152,135
13538873,18326,135
13538873,1416,134
13538873,26837,132
13538873,11590,131
13538873,3379,130
13538873,22753,124
13538873,10210,124
13538873,29434,121
13538873,3358,118
13538873,5105,117
13538873,18919,117
13538873,3377,116
13538873,24995,114
13538873,33114,107
13538873,15048,105
13538873,5090,104
13538873,21989,102
13538873,26771,96
13538873,26535,95
13538873,27199,89
13538873,18367,89
13538873,20994,89
13538873,9477,89
13538873,24999,88
13538873,722,82
13538873,6131,80
13538873,24997,79
13538873,25438,78
13538873,18051,77
13538873,32989,76
13538873,751,76
13538873,2277,70
13538873,20926,69
13538873,4985,69
13538873,30672,67
13538873,4959,67
13538873,9638,67
13538873,4460,66
13538873,10094,64
13538873,25506,64
13538873,10644,62
13538873,25148,62
13538873,9484,62
13538873,15169,61
13538873,18054,61
13538873,10093,61
13538873,5453,58
13538873,26785,57
13538873,25822,56
13538873,20849,55
13538873,711,55
13538873,24771,55
13538873,27040,55
13538873,5481,54
13538873,4968,54
13538873,783,53
13538873,5312,52
13538873,941,51
13538873,25153,50
13538873,29316,50
13538873,12600,49
13538873,18318,49
13538873,18284,49
13538873,20774,47
13538873,19524,47
13538873,12680,47
13538873,31505,45
13538873,22689,43
13538873,736,43
13538873,12663,42
13539044,30574,93727
13539044,8717,2077
13539044,11557,1580
13539044,11743,1560
13539044,8055,800
13539044,26138,683
13539044,5207,556
13539044,1642,360
13539044,17213,321
13539044,22743,311
13539044,4949,298
13539044,25149,296
13539044,1659,267
13539044,19786,256
13539044,19788,229
13539044,30521,190
13539044,3389,182
13539044,8067,172
13539044,3392,160
13539044,25438,155
13539044,24995,150
13539044,11590,143
13539044,22753,139
13539044,18045,128
13539044,25150,122
13539044,10197,114
13539044,3371,112
13539044,10210,105
13539044,9886,101
13539044,20570,98
13539044,32586,94
13539044,5036,94
13539044,22034,92
13539044,24526,91
13539044,12948,90
13539044,722,87
13539044,20774,79
13539044,25151,73
13539044,24996,70
13539044,20547,69
13539044,3379,68
13539044,15048,67
13539044,3358,65
13539044,711,64
13539044,25152,62
13539044,28525,62
13539044,10093,59
13539044,10094,58
13539044,15169,57
13539044,5404,56
13539044,11221,54
13539044,18326,50
13539044,17217,49
13539044,10644,48
13539044,3377,47
13539044,2277,46
13539044,5051,46
13539044,12680,46
13539044,21815,44
13539044,5358,43
13539044,25167,42
13539044,25822,42
13539044,29316,41
13539044,28422,41
13539044,9221,40
13539044,11505,40
13539044,718,40
13539044,5481,39
13539044,20849,37
13539044,5090,37
13539044,9297,37
13539044,33114,36
13539044,22689,36
13539044,751,36
13539044,30672,35
13539044,24997,35
13539044,1078,35
13539044,18640,34
13539044,18367,34
13539044,19524,34
13539044,8076,34
13539044,22352,33
13539044,32099,33
13539044,21989,32
13539044,2313,32
13539044,14064,31
13539044,2104,30
13539044,25148,30
13539044,21274,30
13539044,11491,29
13539044,18054,29
13539044,7725,28
13539044,25630,28
13539044,1128,27
13539044,783,27
13539044,20551,27
13539044,11978,26
13539044,18849,26
13539044,28950,26
13539044,18848,26
13543138,11743,203
13543138,30574,198
13543138,14487,161
13543138,20939,129
13543138,8717,126
13543138,11557,106
13543138,6750,74
13543138,17213,46
13543138,4949,45
13543138,26138,42
13543138,14467,41
13543138,18045,30
13543138,8055,29
13543138,26603,27
13543138,1642,26
13543138,25149,26
13543138,5207,25
13543138,8067,24
13543138,10197,23
13543138,25148,20
13543138,3371,18
13543138,10210,18
13543138,32708,16
13543138,25150,14
13543138,24996,13
13543138,24993,13
13543138,30521,12
13543138,12948,12
13543138,32586,12
13543138,24995,12
13543138,5051,12
13543138,22743,11
13543138,3392,11
13543138,29076,11
13543138,21815,11
13543138,422,11
13543138,22753,10
13543138,3358,10
13543138,4959,10
13543138,25151,9
13543138,17217,9
13543138,32726,9
13543138,27011,9
13543138,22689,8
13543138,11221,8
13543138,10094,8
13543138,20926,8
13543138,12048,8
13543138,698,8
13543138,22860,8
13543138,3389,7
13543138,25152,7
13543138,9886,7
13543138,20994,7
13543138,20989,7
13543138,722,7
13543138,6799,7
13543138,15169,6
13543138,22034,6
13543138,8533,6
13543138,25000,6
13543138,736,6
13543138,19524,6
13543138,718,6
13543138,6766,6
13543138,17391,6
13543138,5358,6
13543138,32206,6
13543138,11249,6
13543138,20849,5
13543138,2277,5
13543138,26126,5
13543138,10093,5
13543138,783,5
13543138,18051,5
13543138,711,5
13543138,5359,5
13543138,28525,5
13543138,5357,5
13543138,3299,5
13543138,21817,5
13543138,29130,5
13543138,25358,5
13543138,9979,5
13543138,20774,4
13543138,1128,4
13543138,27535,4
13543138,25153,4
13543138,30358,4
13543138,25438,4
13543138,3379,4
13543138,14552,4
13543138,3377,4
13543138,1416,4
13543138,6729,4
13543138,22345,4
13543138,420,4
13543138,1076,4
13543138,823,4
13543138,712,4
13545345,30574,83
13545345,8717,55
13545345,7725,11
13545345,134,11
13545345,9778,11
13545345,25149,8
13545345,9103,8
13545345,22352,6
13545345,7778,6
13545345,9767,6
13545345,11505,5
13545345,19974,5
13545345,29452,5
13545345,6960,5
13545345,26740,5
13545345,12663,5
13545345,8256,5
13545345,3688,5
13545345,9769,5
13545345,27866,5
13545345,9777,5
13545345,9768,5
13545345,6888,4
13545345,6829,4
13545345,6847,4
13545345,25148,4
13545345,5481,4
13545345,9782,4
13545345,9783,4
13545345,12664,4
13545345,22743,3
13545345,22753,3
13545345,6857,3
13545345,6828,3
13545345,11497,3
13545345,10644,3
13545345,17213,3
13545345,18640,3
13545345,9886,3
13545345,6866,3
13545345,24995,3
13545345,11978,3
13545345,11987,3
13545345,2067,3
13545345,730,3
13545345,4915,3
13545345,13489,3
13545345,692,3
13545345,1048,3
13545345,19603,3
13545345,18520,3
13545345,26422,3
13545345,1056,3
13545345,18655,3
13545345,11977,3
13545345,24830,3
13545345,24829,3
13545345,24831,3
13545345,33114,2
13545345,6953,2
13545345,9221,2
13545345,25234,2
13545345,22689,2
13545345,25151,2
13545345,26138,2
13545345,6838,2
13545345,7852,2
13545345,23037,2
13545345,12948,2
13545345,25438,2
13545345,25034,2
13545345,20785,2
13545345,11643,2
13545345,747,2
13545345,14370,2
13545345,13561,2
13545345,26745,2
13545345,1007,2
13545345,28951,2
13545345,5360,2
13545345,13492,2
13545345,560,2
13545345,895,2
13545345,6596,2
13545345,1105,2
13545345,5382,2
13545345,4307,2
13545345,24782,2
13545345,23991,2
13545345,5275,2
13545345,5185,2
13545345,9766,2
13545345,24828,2
13545345,26761,2
13545345,25322,2
13545345,1250,2
13545345,11482,2
13545345,13244,2
13545345,27865,2
13545345,21400,2
13547188,30574,37414
13547188,8717,1413
13547188,11743,635
13547188,16449,445
13547188,5207,210
13547188,11557,181
13547188,8055,134
13547188,22743,104
13547188,1659,100
13547188,25148,96
13547188,6750,87
13547188,4949,81
13547188,9886,75
13547188,1642,70
13547188,17213,65
13547188,3389,57
13547188,23592,57
13547188,2580,56
13547188,18045,55
13547188,8067,54
13547188,11221,54
13547188,22753,50
13547188,9221,49
13547188,3371,45
13547188,24993,45
13547188,3392,44
13547188,20774,40
13547188,12948,39
13547188,22034,38
13547188,3379,35
13547188,32586,34
13547188,3358,34
13547188,25149,34
13547188,11243,34
13547188,698,31
13547188,30521,30
13547188,25438,29
13547188,15169,28
13547188,3377,28
13547188,20849,25
13547188,32676,25
13547188,10210,23
13547188,686,22
13547188,23593,22
13547188,1416,21
13547188,32099,21
13547188,10197,20
13547188,32708,20
13547188,711,19
13547188,11978,18
13547188,18054,17
13547188,21989,16
13547188,18326,16
13547188,11503,16
13547188,5481,16
13547188,21815,16
13547188,5357,16
13547188,11590,15
13547188,22689,15
13547188,24996,15
13547188,32726,15
13547188,10053,15
13547188,25150,14
13547188,9477,14
13547188,5051,14
13547188,25630,14
13547188,24662,14
13547188,22733,14
13547188,18162,14
13547188,25152,13
13547188,20939,13
13547188,25151,13
13547188,22352,13
13547188,14064,13
13547188,25822,13
13547188,11226,13
13547188,24995,12
13547188,22344,12
13547188,694,12
13547188,19634,12
13547188,5090,11
13547188,24997,11
13547188,10094,11
13547188,12048,11
13547188,18051,11
13547188,9484,11
13547188,5180,11
13547188,722,11
13547188,16450,11
13547188,33114,10
13547188,10644,10
13547188,27535,10
13547188,21274,10
13547188,22333,10
13547188,29316,9
13547188,4965,9
13547188,4959,9
13547188,751,9
13547188,8397,9
13547188,32672,9
13547289,30574,1077
13547289,8717,164
13547289,9769,73
13547289,11557,61
13547289,20774,50
13547289,5090,32
13547289,27199,31
13547289,25438,31
13547289,11743,30
13547289,5207,29
13547289,19974,29
13547289,9766,27
13547289,6857,22
13547289,22743,21
13547289,9429,21
13547289,15048,18
13547289,22753,16
13547289,6953,15
13547289,13561,14
13547289,33114,12
13547289,12680,12
13547289,18045,11
13547289,26138,11
13547289,8055,11
13547289,17124,9
13547289,26735,9
13547289,25149,9
13547289,7725,9
13547289,9432,9
13547289,9778,9
13547289,9773,9
13547289,5444,8
13547289,19983,8
13547289,9221,7
13547289,134,7
13547289,17129,6
13547289,20781,6
13547289,13547,6
13547289,1086,6
13547289,9103,6
13547289,9776,6
13547289,6828,5
13547289,11497,5
13547289,18640,5
13547289,20766,5
13547289,13366,5
13547289,3688,5
13547289,9767,5
13547289,9782,5
13547289,9783,5
13547289,24829,5
13547289,9779,5
13547289,32989,4
13547289,11590,4
13547289,6888,4
13547289,11505,4
13547289,29452,4
13547289,20824,4
13547289,6960,4
13547289,16799,4
13547289,30521,4
13547289,6829,4
13547289,12600,4
13547289,11467,4
13547289,11978,4
13547289,32099,4
13547289,7484,4
13547289,12663,4
13547289,20888,4
13547289,10649,4
13547289,4915,4
13547289,25363,4
13547289,28950,4
13547289,9768,4
13547289,1110,4
13547289,15169,3
13547289,11491,3
13547289,6920,3
13547289,22352,3
13547289,14064,3
13547289,18054,3
13547289,6597,3
13547289,20785,3
13547289,26740,3
13547289,5180,3
13547289,28964,3
13547289,7778,3
13547289,1007,3
13547289,20125,3
13547289,5918,3
13547289,12593,3
13547289,560,3
13547289,1048,3
13547289,25423,3
13547289,18520,3
13547289,8795,3
13547289,4338,3
13547289,11977,3
13547289,9781,3
13547289,2404,3
13547381,30574,21355
13547381,8717,441
13547381,11743,373
13547381,4949,128
13547381,11557,114
13547381,3586,99
13547381,8055,78
13547381,17213,60
13547381,5207,46
13547381,6750,44
13547381,1659,38
13547381,8067,34
13547381,18045,33
13547381,25148,32
13547381,18261,32
13547381,22743,28
13547381,3371,28
13547381,12048,28
13547381,5051,28
13547381,1642,27
13547381,12948,27
13547381,24526,26
13547381,11221,25
13547381,3389,21
13547381,30521,21
13547381,22753,20
13547381,25150,20
13547381,25149,20
13547381,21094,20
13547381,25438,19
13547381,24995,19
13547381,3392,18
13547381,22034,17
13547381,4959,17
13547381,25151,16
13547381,10210,16
13547381,19634,16
13547381,25152,15
13547381,32586,15
13547381,24999,15
13547381,13703,15
13547381,12600,14
13547381,11590,13
13547381,21989,13
13547381,32726,13
13547381,9886,11
13547381,2852,11
13547381,17217,10
13547381,24997,10
13547381,9484,10
13547381,698,10
13547381,22689,9
13547381,24993,9
13547381,18051,9
13547381,11978,9
13547381,32708,9
13547381,5358,9
13547381,9221,8
13547381,15169,8
13547381,10197,8
13547381,11503,8
13547381,3379,8
13547381,3377,8
13547381,24996,8
13547381,19324,8
13547381,1128,7
13547381,18367,7
13547381,18326,7
13547381,11643,7
13547381,783,7
13547381,19524,7
13547381,20731,7
13547381,32686,7
13547381,20508,7
13547381,25630,7
13547381,21815,7
13547381,5357,7
13547381,4968,7
13547381,18644,7
13547381,11505,6
13547381,27535,6
13547381,3358,6
13547381,18284,6
13547381,10094,6
13547381,722,6
13547381,5481,6
13547381,805,6
13547381,22333,6
13547381,9147,6
13547381,22345,6
13547381,11226,6
13547381,5360,6
13547381,19786,6
13547381,14134,6
13547381,21406,6
13547381,694,6
13547381,9621,6
13547381,712,6
13547381,5180,5
13547381,823,5
13560262,30574,12172
13560262,11557,425
13560262,26138,225
13560262,8717,190
13560262,21387,146
13560262,27199,124
13560262,8076,87
13560262,18668,84
13560262,17213,76
13560262,8055,72
13560262,1642,38
13560262,2538,35
13560262,25148,34
13560262,6663,31
13560262,10825,30
13560262,2541,30
13560262,10210,26
13560262,9886,25
13560262,6750,23
13560262,25149,22
13560262,16824,22
13560262,11497,20
13560262,9638,20
13560262,24995,19
13560262,28612,19
13560262,11590,18
13560262,11491,18
13560262,1679,18
13560262,5207,17
13560262,2104,17
13560262,10197,17
13560262,3663,17
13560262,1128,16
13560262,20824,16
13560262,18640,16
13560262,11595,15
13560262,23037,15
13560262,18670,15
13560262,24993,14
13560262,1078,14
13560262,17906,14
13560262,6662,14
13560262,1120,13
13560262,7668,13
13560262,21055,13
13560262,3786,12
13560262,15672,12
13560262,14064,11
13560262,21815,11
13560262,33114,10
13560262,22753,10
13560262,1659,10
13560262,22333,10
13560262,26146,10
13560262,3664,10
13560262,22743,9
13560262,24960,9
13560262,25150,9
13560262,722,9
13560262,10824,9
13560262,27975,9
13560262,2542,9
13560262,11505,8
13560262,18045,8
13560262,11550,8
13560262,18680,8
13560262,25438,8
13560262,10093,8
13560262,20731,8
13560262,31232,8
13560262,9477,8
13560262,2136,8
13560262,3783,8
13560262,10539,8
13560262,1076,8
13560262,9822,8
13560262,11743,7
13560262,10094,7
13560262,698,7
13560262,22345,7
13560262,22733,7
13560262,10817,7
13560262,12334,7
13560262,7677,7
13560262,27391,7
13560262,20829,7
13560262,17908,7
13560262,18682,6
13560262,19524,6
13560262,4944,6
13560262,29316,6
13560262,11978,6
13560262,19699,6
13560262,24662,6
13560262,14894,6
13560262,18795,6
13560262,18663,6
13560262,26168,6
13560262,28613,6
13560262,10546,6
13561164,30574,36845
13561164,33114,939
13561164,26138,933
13561164,11557,923
13561164,8055,666
13561164,8717,444
13561164,32989,428
13561164,21387,299
13561164,27199,298
13561164,5207,197
13561164,25149,188
13561164,21339,160
13561164,8076,157
13561164,2852,131
13561164,14370,130
13561164,17213,120
13561164,25438,117
13561164,10197,115
13561164,11590,102
13561164,1499,94
13561164,28422,91
13561164,24995,86
13561164,25150,85
13561164,33045,80
13561164,10210,79
13561164,11743,77
13561164,33004,74
13561164,22743,73
13561164,16945,71
13561164,18045,68
13561164,29452,56
13561164,722,56
13561164,30521,54
13561164,6750,54
13561164,32586,51
13561164,1128,49
13561164,25822,49
13561164,9886,47
13561164,10093,44
13561164,11497,43
13561164,723,43
13561164,18640,42
13561164,24679,37
13561164,12313,37
13561164,10094,36
13561164,4944,35
13561164,22753,34
13561164,33012,34
13561164,24996,34
13561164,25436,34
13561164,11221,33
13561164,18851,32
13561164,32996,31
13561164,33032,31
13561164,19506,31
13561164,2104,30
13561164,1078,30
13561164,27766,30
13561164,11505,29
13561164,19524,29
13561164,33133,29
13561164,9638,28
13561164,724,28
13561164,15169,27
13561164,25151,27
13561164,4942,27
13561164,29475,27
13561164,9976,27
13561164,718,26
13561164,8084,26
13561164,20731,25
13561164,27170,24
13561164,27313,24
13561164,2538,23
13561164,2875,23
13561164,18680,22
13561164,18668,22
13561164,751,22
13561164,20640,22
13561164,21337,22
13561164,11550,21
13561164,25167,21
13561164,7852,21
13561164,12600,21
13561164,14380,21
13561164,20774,20
13561164,3389,20
13561164,11503,20
13561164,17217,20
13561164,28445,20
13561164,23037,19
13561164,24997,19
13561164,711,19
13561164,32099,19
13561164,8740,19
13561164,21055,19
13561164,24680,19
13561164,24960,18
13561164,783,18
13561164,747,18
13563669,30574,1772
13563669,15048,189
13563669,9444,189
13563669,11557,155
13563669,8717,153
13563669,11743,135
13563669,32539,119
13563669,5090,107
13563669,27199,104
13563669,6953,102
13563669,25438,102
13563669,22743,99
13563669,19974,98
13563669,6857,97
13563669,13561,88
13563669,20774,86
13563669,12680,77
13563669,17124,76
13563669,6888,67
13563669,33114,66
13563669,7725,65
13563669,5207,60
13563669,13547,55
13563669,9432,52
13563669,9221,43
13563669,17129,40
13563669,15067,40
13563669,7778,37
13563669,18045,33
13563669,16799,30
13563669,19983,30
13563669,26735,29
13563669,30138,28
13563669,6960,27
13563669,6895,25
13563669,9429,25
13563669,6828,24
13563669,8055,23
13563669,16805,23
13563669,25148,23
13563669,1086,21
13563669,30298,21
13563669,15169,20
13563669,9458,20
13563669,10644,19
13563669,12600,19
13563669,16289,19
13563669,30521,18
13563669,6829,18
13563669,8843,18
13563669,32538,18
13563669,13366,17
13563669,9455,17
13563669,25152,16
13563669,6920,16
13563669,6866,16
13563669,25149,16
13563669,9457,16
13563669,7484,15
13563669,9656,15
13563669,9448,15
13563669,11590,14
13563669,20849,13
13563669,5444,13
13563669,6597,13
13563669,24995,13
13563669,134,13
13563669,11505,12
13563669,17213,12
13563669,26138,12
13563669,15285,12
13563669,32099,12
13563669,20888,12
13563669,10176,12
13563669,11497,11
13563669,3687,11
13563669,11221,11
13563669,10210,11
13563669,10094,11
13563669,5481,11
13563669,15060,11
13563669,4915,11
13563669,22034,10
13563669,25151,10
13563669,25150,10
13563669,20781,10
13563669,6914,10
13563669,722,10
13563669,2158,10
13563669,692,10
13563669,11305,9
13563669,32989,9
13563669,20824,9
13563669,10197,9
13563669,25167,9
13563669,5180,9
13563669,25436,9
13563669,14336,9
13563669,14064,8
13563669,1078,8
13568322,30574,86029
13568322,8717,279
13568322,30358,96
13568322,20939,81
13568322,11743,67
13568322,8517,55
13568322,30521,52
13568322,8055,44
13568322,29076,30
13568322,14821,27
13568322,1642,26
13568322,33268,25
13568322,32586,22
13568322,9886,20
13568322,1659,17
13568322,17213,16
13568322,20994,16
13568322,19524,16
13568322,1691,14
13568322,24960,13
13568322,32099,13
13568322,11557,12
13568322,1128,12
13568322,8922,11
13568322,22034,10
13568322,30672,10
13568322,10210,10
13568322,240,10
13568322,12940,10
13568322,21274,10
13568322,4949,9
13568322,21387,9
13568322,33262,9
13568322,25438,8
13568322,30386,8
13568322,251,8
13568322,20731,8
13568322,20125,8
13568322,20811,7
13568322,30202,7
13568322,20849,6
13568322,18326,6
13568322,20279,6
13568322,30551,6
13568322,24526,6
13568322,5393,6
13568322,21672,6
13568322,24517,6
13568322,20774,5
13568322,25765,5
13568322,25234,5
13568322,5090,5
13568322,21928,5
13568322,22545,5
13568322,18367,5
13568322,25506,5
13568322,15684,5
13568322,31125,5
13568322,29083,5
13568322,24521,5
13568322,21900,5
13568322,11505,4
13568322,18045,4
13568322,21989,4
13568322,8067,4
13568322,941,4
13568322,26771,4
13568322,30571,4
13568322,28052,4
13568322,4959,4
13568322,28525,4
13568322,28964,4
13568322,9602,4
13568322,30373,4
13568322,21265,4
13568322,30381,4
13568322,21948,4
13568322,21284,4
13568322,20015,4
13568322,22552,4
13568322,33264,4
13568322,31126,4
13568322,33114,3
13568322,29452,3
13568322,25152,3
13568322,29011,3
13568322,10197,3
13568322,12600,3
13568322,3687,3
13568322,8535,3
13568322,9477,3
13568322,32080,3
13568322,28300,3
13568322,8940,3
13568322,14856,3
13568322,20991,3
13568322,4915,3
13568322,15686,3
13568322,14842,3
13568322,30383,3
13580846,30574,1588
13580846,33114,299
13580846,32234,200
13580846,8055,195
13580846,26138,194
13580846,32989,164
13580846,5207,63
13580846,25438,51
13580846,6750,49
13580846,14370,47
13580846,11743,46
13580846,25151,44
13580846,27199,41
13580846,11557,38
13580846,25150,37
13580846,22743,31
13580846,18668,31
13580846,17213,30
13580846,32235,30
13580846,10197,29
13580846,33004,29
13580846,29452,25
13580846,30521,25
13580846,10210,25
13580846,24997,23
13580846,33045,22
13580846,25152,21
13580846,32586,21
13580846,24996,18
13580846,3389,17
13580846,18045,17
13580846,10094,17
13580846,28525,17
13580846,22753,16
13580846,19524,16
13580846,8717,15
13580846,11590,15
13580846,11505,15
13580846,8076,15
13580846,8740,15
13580846,751,14
13580846,20774,13
13580846,17217,13
13580846,783,13
13580846,29464,13
13580846,7852,12
13580846,10093,12
13580846,1078,12
13580846,25436,12
13580846,28974,12
13580846,1010,12
13580846,1128,11
13580846,3392,11
13580846,3371,11
13580846,18640,11
13580846,21274,11
13580846,9638,11
13580846,33133,11
13580846,33012,10
13580846,11221,10
13580846,32996,10
13580846,18670,10
13580846,32099,10
13580846,2852,10
13580846,13703,10
13580846,753,10
13580846,2033,10
13580846,20849,9
13580846,12600,9
13580846,15048,9
13580846,25506,9
13580846,9477,9
13580846,12680,9
13580846,831,9
13580846,29475,9
13580846,5090,8
13580846,8067,8
13580846,736,8
13580846,747,8
13580846,9147,8
13580846,32237,8
13580846,32236,8
13580846,2104,7
13580846,11497,7
13580846,9886,7
13580846,18051,7
13580846,11978,7
13580846,22618,7
13580846,32088,7
13580846,19699,7
13580846,26194,7
13580846,19215,7
13580846,25252,7
13580846,25765,6
13580846,15169,6
13580846,11595,6
13580846,18682,6
13580846,5360,6
13580846,5473,6
13580846,9545,6
13580928,30574,16703
13580928,33114,634
13580928,11557,591
13580928,32989,336
13580928,20939,254
13580928,8717,231
13580928,8055,218
13580928,27199,210
13580928,26138,199
13580928,5207,162
13580928,2126,128
13580928,1691,115
13580928,25149,109
13580928,11743,87
13580928,29452,81
